origin,destination,carrier,planned_lead_time,current_transit_days,port_congestion_index,is_delayed,delay_days
Penang,LA,Maersk,19,19,0.39173509628512104,0,0
Penang,LA,DHL,14,43,0.46426690242611335,1,29
Taipei,Chicago,DHL,39,39,0.07621839344504822,0,0
Penang,Rotterdam,FedEx,34,30,0.55316327967139,0,0
Penang,LA,FedEx,12,27,0.3286973872172636,1,15
Penang,Rotterdam,FedEx,31,17,0.12142212233126248,0,0
Shenzhen,Chicago,FedEx,33,30,0.46625674111737336,0,0
Taipei,Chicago,Maersk,16,7,0.0033839865739774266,0,0
Taipei,LA,Maersk,31,33,0.40178524516275893,1,2
Taipei,Chicago,DHL,39,6,0.1057352679264505,0,0
Shenzhen,LA,FedEx,27,32,0.02429270339978029,1,5
Shenzhen,Rotterdam,FedEx,32,27,0.8244750462445021,0,0
Taipei,LA,Maersk,17,40,0.9162488032826348,1,23
Shenzhen,LA,FedEx,10,10,0.20767464835910665,0,0
Taipei,Rotterdam,DHL,34,15,0.5392982638342613,0,0
Shenzhen,LA,DHL,13,42,0.27795815713098493,1,29
Penang,LA,FedEx,33,38,0.4935774386721822,1,5
Penang,Chicago,DHL,35,21,0.43663132089416024,0,0
Taipei,Rotterdam,DHL,16,7,0.26905105508048566,0,0
Shenzhen,LA,Maersk,23,38,0.7003935796352977,1,15
Shenzhen,Rotterdam,DHL,22,26,0.12649095932025423,1,4
Penang,Rotterdam,FedEx,19,33,0.05307278217136713,1,14
Penang,LA,FedEx,32,33,0.7676754330372791,1,1
Shenzhen,Chicago,DHL,27,9,0.6659300312206798,0,0
Shenzhen,Rotterdam,FedEx,10,14,0.49852612414639796,1,4
Shenzhen,LA,Maersk,13,14,0.46778977047254156,1,1
Shenzhen,Rotterdam,DHL,37,13,0.4974113794914262,0,0
Shenzhen,Chicago,DHL,25,25,0.4370240760986729,0,0
Shenzhen,Chicago,DHL,25,17,0.39289229583117913,0,0
Taipei,Chicago,FedEx,27,14,0.4996906028861203,0,0
Shenzhen,LA,FedEx,17,42,0.5285151711597604,1,25
Penang,LA,DHL,19,15,0.6919023140836209,0,0
Taipei,Chicago,FedEx,25,8,0.7112071607340226,0,0
Shenzhen,LA,FedEx,32,35,0.3776290801401446,1,3
Penang,Chicago,DHL,33,38,0.41354052274348874,1,5
Taipei,LA,DHL,20,39,0.373697169736223,1,19
Penang,Chicago,FedEx,15,43,0.5365357736257104,1,28
Shenzhen,Rotterdam,DHL,10,43,0.4533535379141953,1,33
Shenzhen,Chicago,DHL,39,37,0.8895964631361936,0,0
Shenzhen,Chicago,DHL,38,12,0.6963612669164726,0,0
Shenzhen,LA,DHL,38,36,0.8986563837544456,0,0
Taipei,LA,FedEx,21,37,0.7091369915594256,1,16
Taipei,LA,DHL,34,12,0.9709921485238141,0,0
Penang,LA,Maersk,15,18,0.6357367782552691,1,3
Shenzhen,LA,DHL,37,38,0.9635501381630547,1,1
Penang,LA,Maersk,22,12,0.15816989040942608,0,0
Taipei,Rotterdam,DHL,35,11,0.05247768082940385,0,0
Shenzhen,Chicago,Maersk,26,17,0.5791251852038592,0,0
Shenzhen,Chicago,Maersk,10,25,0.9834932057997748,1,15
Taipei,Chicago,DHL,17,36,0.4176052473023968,1,19
Taipei,Rotterdam,DHL,31,15,0.2120433621929596,0,0
Taipei,Chicago,DHL,17,18,0.521541449193514,1,1
Taipei,Rotterdam,Maersk,33,15,0.6487986245788886,0,0
Taipei,Rotterdam,FedEx,20,6,0.31517869551588895,0,0
Shenzhen,Rotterdam,FedEx,23,38,0.7147693584992595,1,15
Taipei,Chicago,DHL,33,21,0.9751145070457258,0,0
Shenzhen,Rotterdam,FedEx,19,18,0.8969631217106169,0,0
Shenzhen,Chicago,FedEx,24,29,0.29158537351219527,1,5
Taipei,Chicago,DHL,16,31,0.3267236831445983,1,15
Taipei,LA,Maersk,16,12,0.3715412244495886,0,0
Shenzhen,LA,DHL,19,21,0.39455277839364533,1,2
Taipei,Rotterdam,FedEx,13,9,0.10031949919327943,0,0
Taipei,Rotterdam,Maersk,34,16,0.7619628388892893,0,0
Taipei,Chicago,FedEx,37,42,0.36533926361070046,1,5
Penang,Rotterdam,Maersk,27,22,0.8798199767054522,0,0
Shenzhen,Rotterdam,FedEx,36,30,0.9269406231201087,0,0
Penang,Chicago,DHL,34,35,0.02443130930768811,1,1
Taipei,Rotterdam,FedEx,19,41,0.9885030699282062,1,22
Penang,Rotterdam,FedEx,28,10,0.7100227315001846,0,0
Taipei,Chicago,Maersk,23,19,0.5203922259929623,0,0
Penang,Chicago,FedEx,22,30,0.3895276083725533,1,8
Taipei,LA,DHL,24,16,0.5185181326097129,0,0
Penang,Chicago,DHL,25,18,0.32462472397844444,0,0
Penang,LA,DHL,11,5,0.6226878136965482,0,0
Penang,Rotterdam,Maersk,38,21,0.09298027644479123,0,0
Shenzhen,Chicago,Maersk,13,37,0.6211226029118102,1,24
Penang,Chicago,FedEx,30,33,0.2753448501384441,1,3
Shenzhen,Chicago,FedEx,27,35,0.017634829052346368,1,8
Taipei,Rotterdam,FedEx,38,12,0.5527057661628776,0,0
Penang,LA,Maersk,26,34,0.5784477558526964,1,8
Taipei,Rotterdam,Maersk,19,17,0.426569004711536,0,0
Taipei,Rotterdam,FedEx,36,20,0.07228623255031685,0,0
Penang,Chicago,Maersk,30,6,0.8933429528041915,0,0
Shenzhen,LA,Maersk,18,22,0.6114308072278889,1,4
Penang,Rotterdam,DHL,24,39,0.11571329956896959,1,15
Taipei,Chicago,DHL,37,23,0.5109305765941476,0,0
Taipei,Rotterdam,FedEx,21,17,0.49725431594847147,0,0
Penang,Rotterdam,FedEx,30,8,0.06040186879292697,0,0
Shenzhen,Chicago,DHL,37,23,0.6068597036029475,0,0
Shenzhen,Chicago,Maersk,36,29,0.8083263989215644,0,0
Taipei,LA,FedEx,35,42,0.7490080542484782,1,7
Taipei,Rotterdam,FedEx,18,35,0.20296941416418335,1,17
Shenzhen,Chicago,FedEx,23,40,0.8622925295542114,1,17
Penang,Chicago,Maersk,22,8,0.3425421656593509,0,0
Taipei,LA,DHL,37,43,0.9465083782919413,1,6
Shenzhen,LA,FedEx,35,11,0.07174796422571372,0,0
Taipei,Chicago,DHL,15,20,0.48620868851984267,1,5
Penang,LA,DHL,28,9,0.5971243771775492,0,0
Shenzhen,Chicago,Maersk,13,27,0.24765009847460473,1,14
Taipei,Rotterdam,Maersk,29,40,0.7713801887202277,1,11
Penang,LA,Maersk,26,36,0.626895679810717,1,10
Taipei,Rotterdam,Maersk,28,28,0.018109437287955554,0,0
Penang,Rotterdam,Maersk,12,29,0.6083685906962358,1,17
Penang,Rotterdam,Maersk,38,32,0.4914782344184464,0,0
Shenzhen,Chicago,FedEx,23,23,0.19602920170350768,0,0
Penang,Rotterdam,DHL,26,11,0.9957482270595296,0,0
Taipei,Rotterdam,Maersk,22,21,0.897162194827615,0,0
Penang,Rotterdam,FedEx,18,6,0.2925076950290635,0,0
Penang,Chicago,DHL,36,20,0.5410709207986163,0,0
Shenzhen,Rotterdam,Maersk,10,43,0.31650213991029075,1,33
Penang,Rotterdam,Maersk,34,22,0.7754957516360781,0,0
Penang,LA,FedEx,26,43,0.9303314331964551,1,17
Taipei,Chicago,DHL,25,5,0.35882860691438356,0,0
Shenzhen,Rotterdam,Maersk,27,7,0.8055842491436275,0,0
Shenzhen,LA,DHL,11,25,0.49840754271320487,1,14
Shenzhen,Chicago,FedEx,23,34,0.3965785613115773,1,11
Penang,Chicago,Maersk,31,15,0.9384218520987698,0,0
Shenzhen,Chicago,DHL,32,26,0.5104046887190314,0,0
Penang,Chicago,FedEx,36,29,0.4674105002574649,0,0
Penang,Chicago,FedEx,26,7,0.672434401962343,0,0
Taipei,Chicago,Maersk,12,34,0.26123420101828443,1,22
Taipei,Rotterdam,DHL,11,28,0.32479287078831576,1,17
Taipei,Rotterdam,Maersk,17,40,0.9320458362386227,1,23
Taipei,Rotterdam,Maersk,34,27,0.6785298454369424,0,0
Taipei,Rotterdam,DHL,38,12,0.8266371477710056,0,0
Penang,LA,DHL,11,8,0.27111176193542963,0,0
Penang,Rotterdam,DHL,11,43,0.543790189929872,1,32
Shenzhen,Chicago,FedEx,35,35,0.9713962669894982,0,0
Penang,Rotterdam,FedEx,18,33,0.3187038990282176,1,15
Penang,Rotterdam,DHL,39,40,0.16047647631704187,1,1
Taipei,Chicago,FedEx,29,17,0.510886008224664,0,0
Penang,Rotterdam,Maersk,30,13,0.3878210887248762,0,0
Taipei,Rotterdam,DHL,38,25,0.15957723278671354,0,0
Shenzhen,Rotterdam,Maersk,36,7,0.888551382703368,0,0
Shenzhen,LA,DHL,34,29,0.9907239105537778,0,0
Penang,Rotterdam,Maersk,15,29,0.5685821806899978,1,14
Shenzhen,Chicago,DHL,35,16,0.774676768373454,0,0
Penang,Chicago,Maersk,21,33,0.8590383695462995,1,12
Shenzhen,Rotterdam,DHL,34,15,0.7009820060218269,0,0
Taipei,Rotterdam,DHL,18,15,0.04415604911173121,0,0
Taipei,Rotterdam,FedEx,16,30,0.15763423171681779,1,14
Taipei,Chicago,Maersk,39,18,0.07098919115138647,0,0
Taipei,Chicago,FedEx,21,20,0.00987960664205656,0,0
Penang,LA,Maersk,35,14,0.30599640875723655,0,0
Shenzhen,LA,FedEx,34,35,0.39235596048155974,1,1
Penang,LA,DHL,14,35,0.24102973233592573,1,21
Taipei,Chicago,FedEx,25,40,0.06460464808632094,1,15
Penang,LA,FedEx,14,14,0.5298630908366776,0,0
Shenzhen,Rotterdam,DHL,21,30,0.27331931995714165,1,9
Penang,Rotterdam,FedEx,33,24,0.7960371548635623,0,0
Shenzhen,Chicago,DHL,35,13,0.008052621625281198,0,0
Penang,LA,Maersk,29,19,0.8425270512876103,0,0
Shenzhen,Rotterdam,FedEx,18,13,0.954753678945957,0,0
Shenzhen,Chicago,DHL,32,11,0.7161350631535696,0,0
Taipei,LA,DHL,16,30,0.7336440652625665,1,14
Shenzhen,Rotterdam,FedEx,38,28,0.9335623116027332,0,0
Taipei,LA,Maersk,28,16,0.20907128530034913,0,0
Taipei,Chicago,FedEx,29,24,0.9945655682085767,0,0
Taipei,LA,DHL,32,18,0.7734812033785419,0,0
Penang,Chicago,Maersk,20,26,0.7265707083277937,1,6
Penang,LA,FedEx,36,20,0.36109057899529273,0,0
Penang,Rotterdam,DHL,39,33,0.5457774854056106,0,0
Penang,Chicago,FedEx,30,36,0.653917788273347,1,6
Shenzhen,Chicago,Maersk,21,23,0.6203428613172159,1,2
Shenzhen,Chicago,Maersk,12,39,0.7049846384775807,1,27
Penang,LA,Maersk,26,36,0.08238173907841062,1,10
Shenzhen,LA,Maersk,16,24,0.3556484328316968,1,8
Shenzhen,Rotterdam,Maersk,31,44,0.43400001659547716,1,13
Taipei,Chicago,FedEx,19,24,0.26062929787496647,1,5
Taipei,Chicago,Maersk,32,12,0.17262727026922375,0,0
Taipei,LA,Maersk,24,39,0.1389274799128628,1,15
Taipei,LA,DHL,39,17,0.3663833922565851,0,0
Shenzhen,Rotterdam,Maersk,11,10,0.49344170056256587,0,0
Penang,Rotterdam,DHL,22,20,0.0629764401466607,0,0
Shenzhen,LA,DHL,37,9,0.9464580945905495,0,0
Shenzhen,Chicago,DHL,13,38,0.7652433228607584,1,25
Shenzhen,Rotterdam,FedEx,27,10,0.7308517731854666,0,0
Taipei,LA,FedEx,33,37,0.17286052498872695,1,4
Taipei,LA,DHL,32,19,0.603800768012189,0,0
Taipei,Chicago,FedEx,10,19,0.5297249468086674,1,9
Penang,LA,Maersk,11,18,0.9824688457866938,1,7
Shenzhen,LA,FedEx,11,43,0.747671770080158,1,32
Penang,Rotterdam,Maersk,13,9,0.5757618837162312,0,0
Taipei,LA,Maersk,12,30,0.8508126664701222,1,18
Penang,LA,FedEx,26,21,0.15509427086070948,0,0
Shenzhen,Rotterdam,FedEx,37,20,0.015216529690977199,0,0
Shenzhen,Chicago,DHL,23,39,0.6902333334145232,1,16
Taipei,Chicago,FedEx,11,42,0.09831146023723747,1,31
Taipei,Rotterdam,FedEx,25,27,0.1154336399835092,1,2
Penang,Rotterdam,FedEx,20,17,0.7446807264245305,0,0
Taipei,Chicago,Maersk,34,37,0.2705348441339891,1,3
Taipei,Chicago,Maersk,22,33,0.6286312155688929,1,11
Shenzhen,Chicago,Maersk,10,38,0.9174069260927484,1,28
Taipei,Chicago,DHL,34,38,0.3164745316378583,1,4
Taipei,Chicago,DHL,32,31,0.2171441578399188,0,0
Shenzhen,Rotterdam,DHL,11,19,0.10656288374105172,1,8
Shenzhen,LA,Maersk,11,13,0.13046236141972611,1,2
Penang,Chicago,FedEx,30,30,0.06222269537884273,0,0
Taipei,Chicago,DHL,38,7,0.08764237882974013,0,0
Shenzhen,LA,DHL,14,40,0.43200458880915393,1,26
Penang,LA,Maersk,13,9,0.32086504502396973,0,0
Penang,LA,DHL,21,24,0.706560814322998,1,3
Taipei,LA,FedEx,35,24,0.8702416582470018,0,0
Taipei,LA,Maersk,35,9,0.7847732031423843,0,0
Penang,LA,Maersk,38,14,0.5306372566656522,0,0
Shenzhen,Rotterdam,FedEx,37,20,0.10244211623265342,0,0
Penang,LA,FedEx,12,29,0.7097672839415535,1,17
Taipei,LA,FedEx,29,29,0.36282872472687355,0,0
Shenzhen,Rotterdam,DHL,19,34,0.08565039391541018,1,15
Shenzhen,LA,FedEx,29,18,0.8424664072126257,0,0
Penang,Chicago,Maersk,27,26,0.33821651718250556,0,0
Taipei,Chicago,FedEx,30,32,0.21824883251157134,1,2
Penang,LA,Maersk,30,34,0.8714520646188432,1,4
Penang,Rotterdam,Maersk,30,23,0.9021338684470049,0,0
Penang,Chicago,DHL,36,42,0.33897083719155985,1,6
Shenzhen,Rotterdam,FedEx,36,24,0.35480141928137343,0,0
Shenzhen,Chicago,DHL,19,39,0.5796285275831441,1,20
Taipei,LA,FedEx,10,26,0.7334414938106582,1,16
Taipei,Rotterdam,FedEx,15,19,0.06314920190686346,1,4
Penang,Rotterdam,FedEx,20,15,0.5933436571884717,0,0
Penang,Rotterdam,FedEx,11,38,0.9528200617835816,1,27
Penang,Chicago,FedEx,16,28,0.2620938971799537,1,12
Taipei,Chicago,Maersk,29,10,0.9088272140969338,0,0
Shenzhen,Chicago,Maersk,30,21,0.9501683407630936,0,0
Shenzhen,LA,FedEx,30,32,0.26915364097108974,1,2
Penang,Chicago,Maersk,30,35,0.7542018658853505,1,5
Penang,LA,DHL,27,40,0.23877500831956,1,13
Penang,Rotterdam,DHL,30,13,0.7376111617321327,0,0
Penang,Rotterdam,DHL,28,14,0.7974199712888259,0,0
Taipei,LA,FedEx,13,25,0.24720570371064943,1,12
Shenzhen,Chicago,FedEx,22,38,0.715869543583235,1,16
Penang,LA,Maersk,27,35,0.8121045388640898,1,8
Taipei,Rotterdam,Maersk,29,33,0.35857887210691175,1,4
Penang,Rotterdam,Maersk,38,15,0.16770277598972694,0,0
Penang,LA,DHL,34,37,0.09196456731751357,1,3
Shenzhen,Chicago,DHL,33,5,0.5753817036099419,0,0
Penang,Chicago,DHL,22,25,0.9780981193157132,1,3
Shenzhen,LA,DHL,39,27,0.8229503200222161,0,0
Shenzhen,LA,Maersk,36,13,0.4358396389345528,0,0
Shenzhen,Chicago,FedEx,37,5,0.5366209028549586,0,0
Taipei,Rotterdam,FedEx,28,25,0.27952788541181894,0,0
Taipei,LA,DHL,26,26,0.16306586736006357,0,0
Shenzhen,Chicago,FedEx,10,8,0.48208115823227327,0,0
Penang,Chicago,FedEx,15,5,0.4635015661671852,0,0
Shenzhen,Rotterdam,FedEx,28,14,0.5219299528037602,0,0
Penang,Rotterdam,DHL,29,19,0.9528045855639408,0,0
Shenzhen,Rotterdam,Maersk,10,40,0.6038953001447722,1,30
Penang,Rotterdam,Maersk,17,33,0.6057718366223738,1,16
Taipei,Rotterdam,FedEx,26,9,0.12802476286107678,0,0
Penang,LA,Maersk,30,33,0.9964888661768204,1,3
Shenzhen,Chicago,Maersk,31,31,0.7728449442346685,0,0
Taipei,LA,DHL,24,29,0.8772033440940048,1,5
Penang,LA,DHL,27,20,0.4143004118309941,0,0
Penang,LA,FedEx,16,20,0.5021280957856249,1,4
Penang,LA,FedEx,25,40,0.5220838091622765,1,15
Penang,LA,FedEx,16,29,0.19409453928960518,1,13
Penang,Rotterdam,DHL,26,5,0.6894891563269572,0,0
Taipei,Rotterdam,Maersk,13,9,0.9029767236174566,0,0
Taipei,Chicago,DHL,21,24,0.163705818138419,1,3
Taipei,LA,DHL,22,9,0.0863182734861645,0,0
Taipei,Chicago,Maersk,13,40,0.7382189055403422,1,27
Shenzhen,Rotterdam,Maersk,30,33,0.27320183167298207,1,3
Taipei,Rotterdam,FedEx,10,38,0.6238625416173293,1,28
Penang,Rotterdam,Maersk,10,22,0.6957583379921807,1,12
Penang,LA,Maersk,16,6,0.3219107635818218,0,0
Taipei,LA,Maersk,18,20,0.8151445974257844,1,2
Penang,Rotterdam,Maersk,10,33,0.5499889821142169,1,23
Taipei,Chicago,FedEx,25,37,0.8689994079518027,1,12
Penang,Chicago,FedEx,27,20,0.7632935525589475,0,0
Shenzhen,Rotterdam,Maersk,31,39,0.8685756320374538,1,8
Shenzhen,Chicago,Maersk,24,21,0.02016138211789409,0,0
Taipei,Rotterdam,FedEx,15,8,0.24350626073859472,0,0
Taipei,Chicago,FedEx,11,8,0.09000794044593863,0,0
Taipei,Rotterdam,Maersk,18,29,0.44208301718934917,1,11
Penang,Chicago,DHL,13,37,0.8899601216153182,1,24
Taipei,LA,FedEx,22,18,0.4675402622668692,0,0
Shenzhen,Rotterdam,FedEx,32,28,0.8497130445803941,0,0
Penang,Rotterdam,FedEx,31,15,0.3271782380193179,0,0
Taipei,Chicago,Maersk,20,29,0.3395700728052524,1,9
Penang,Rotterdam,Maersk,22,32,0.8955617303268776,1,10
Penang,Rotterdam,FedEx,20,11,0.42581714651170155,0,0
Taipei,Rotterdam,Maersk,28,40,0.7897654877946664,1,12
Penang,LA,Maersk,17,14,0.23664354788190134,0,0
Shenzhen,LA,FedEx,16,40,0.9488008296776355,1,24
Shenzhen,Chicago,Maersk,34,35,0.5745782465305711,1,1
Penang,LA,DHL,25,23,0.7593235685784019,0,0
Taipei,Chicago,Maersk,12,22,0.0895156997948855,1,10
Penang,LA,Maersk,26,10,0.4926642258305287,0,0
Shenzhen,Chicago,FedEx,27,32,0.9010384977340232,1,5
Penang,LA,FedEx,37,11,0.8770386290433045,0,0
Penang,LA,DHL,36,42,0.04681395723422754,1,6
Shenzhen,Chicago,Maersk,24,16,0.3036984691289467,0,0
Penang,Rotterdam,DHL,37,38,0.4433200064790801,1,1
Penang,Rotterdam,DHL,26,29,0.17226481435578822,1,3
Taipei,LA,FedEx,20,21,0.7299983109899704,1,1
Taipei,Chicago,Maersk,14,37,0.18451199559871156,1,23
Shenzhen,Rotterdam,FedEx,25,27,0.3466396943698862,1,2
Shenzhen,Chicago,DHL,24,13,0.6632806368578182,0,0
Shenzhen,Rotterdam,DHL,19,10,0.48208934452447993,0,0
Taipei,Chicago,FedEx,23,6,0.7385710386348938,0,0
Shenzhen,LA,FedEx,11,42,0.9612079012228597,1,31
Shenzhen,Chicago,FedEx,25,13,0.1165466877151975,0,0
Shenzhen,Rotterdam,FedEx,28,7,0.7095677163980609,0,0
Taipei,LA,FedEx,17,20,0.23034415563211452,1,3
Penang,Chicago,DHL,24,29,0.41447672740756925,1,5
Shenzhen,Rotterdam,FedEx,19,28,0.032862725795139824,1,9
Penang,LA,Maersk,39,33,0.13590738229269894,0,0
Shenzhen,Chicago,DHL,14,44,0.3197772890488997,1,30
Penang,Rotterdam,DHL,29,30,0.34198580528798495,1,1
Taipei,Chicago,Maersk,25,42,0.8995852164620958,1,17
Taipei,Chicago,Maersk,30,39,0.7418129092665151,1,9
Shenzhen,LA,DHL,35,27,0.9721829681870411,0,0
Penang,LA,FedEx,31,8,0.5990715103352405,0,0
Taipei,Rotterdam,DHL,21,18,0.24171373209131797,0,0
Shenzhen,LA,DHL,32,43,0.32765502992164286,1,11
Shenzhen,Rotterdam,Maersk,39,11,0.3198359232919671,0,0
Taipei,Chicago,DHL,22,12,0.3264943276632516,0,0
Taipei,Chicago,FedEx,18,23,0.6729641731118157,1,5
Shenzhen,Rotterdam,Maersk,26,6,0.5308079280904162,0,0
Penang,Chicago,DHL,29,5,0.3854241780866443,0,0
Penang,LA,DHL,37,42,0.1490897687287166,1,5
Penang,Chicago,FedEx,21,17,0.022139162942145907,0,0
Shenzhen,LA,DHL,34,28,0.2188346775876926,0,0
Taipei,Rotterdam,DHL,14,36,0.10747140396868127,1,22
Shenzhen,Rotterdam,DHL,33,34,0.7854450308522394,1,1
Taipei,Chicago,DHL,21,10,0.11249795781388539,0,0
Penang,Chicago,FedEx,10,42,0.7242282373068362,1,32
Penang,LA,DHL,29,37,0.38565868977608264,1,8
Taipei,LA,DHL,37,27,0.07337838974377597,0,0
Taipei,Chicago,DHL,25,14,0.8127300494315858,0,0
Shenzhen,Chicago,Maersk,39,19,0.5796305702366134,0,0
Penang,Rotterdam,FedEx,21,27,0.23576151286357305,1,6
Shenzhen,Rotterdam,Maersk,18,40,0.8946811743326679,1,22
Shenzhen,Rotterdam,Maersk,22,5,0.04525831387055146,0,0
Shenzhen,Chicago,FedEx,26,12,0.2018196081977629,0,0
Penang,Chicago,Maersk,26,7,0.752046927805861,0,0
Shenzhen,Chicago,Maersk,13,18,0.7093779303098892,1,5
Shenzhen,Rotterdam,Maersk,23,21,0.28927169372447803,0,0
Shenzhen,Chicago,FedEx,28,38,0.062024875352783115,1,10
Shenzhen,LA,DHL,16,10,0.8580780722249438,0,0
Shenzhen,Chicago,FedEx,36,9,0.3136976380699026,0,0
Shenzhen,Chicago,FedEx,12,44,0.19571341492826522,1,32
Penang,Chicago,FedEx,10,33,0.5160618223609771,1,23
Shenzhen,Chicago,Maersk,21,39,0.9102271992824473,1,18
Taipei,Chicago,DHL,24,22,0.043546577843375345,0,0
Shenzhen,LA,FedEx,20,44,0.7658040880308877,1,24
Shenzhen,LA,FedEx,19,34,0.5724732279387089,1,15
Penang,Chicago,DHL,11,19,0.42544911655181694,1,8
Penang,Rotterdam,DHL,35,19,0.74408044410506,0,0
Taipei,Chicago,DHL,38,20,0.9658244244416323,0,0
Taipei,Chicago,Maersk,13,37,0.22920621116269102,1,24
Penang,Chicago,DHL,26,14,0.14364736507211961,0,0
Penang,Rotterdam,Maersk,26,23,0.912881745222697,0,0
Shenzhen,Rotterdam,FedEx,37,41,0.6689530774573037,1,4
Penang,Rotterdam,Maersk,39,7,0.437986021561966,0,0
Taipei,LA,DHL,17,40,0.5732595702642831,1,23
Shenzhen,Rotterdam,Maersk,32,8,0.745613905176244,0,0
Taipei,LA,DHL,23,15,0.7730318987057172,0,0
Shenzhen,LA,Maersk,33,37,0.9198941808189646,1,4
Penang,Rotterdam,FedEx,38,32,0.42684278889562266,0,0
Taipei,Rotterdam,Maersk,13,36,0.293410910019395,1,23
Shenzhen,Rotterdam,FedEx,15,20,0.6396642667898419,1,5
Shenzhen,LA,DHL,38,13,0.41572789927953036,0,0
Penang,Chicago,FedEx,28,15,0.5945984539489779,0,0
Penang,Rotterdam,DHL,36,10,0.4199857984559502,0,0
Penang,Rotterdam,DHL,38,31,0.15299578667817448,0,0
Taipei,Rotterdam,FedEx,33,16,0.4694267516589584,0,0
Shenzhen,LA,FedEx,13,26,0.6909178219410328,1,13
Penang,LA,Maersk,12,44,0.7992838076676498,1,32
Taipei,Chicago,Maersk,29,41,0.49332627679654684,1,12
Taipei,Rotterdam,FedEx,15,25,0.16523789021040092,1,10
Taipei,LA,FedEx,36,37,0.4146877096494316,1,1
Penang,Chicago,FedEx,32,21,0.7862939288416982,0,0
Penang,Rotterdam,FedEx,16,33,0.41285927061707284,1,17
Shenzhen,LA,DHL,23,44,0.6965307936042223,1,21
Shenzhen,Rotterdam,FedEx,21,14,0.5072136816780898,0,0
Penang,Rotterdam,FedEx,25,22,0.2412231251093967,0,0
Taipei,LA,FedEx,29,17,0.7961505080230743,0,0
Taipei,LA,FedEx,17,31,0.08421345407068703,1,14
Taipei,LA,DHL,32,14,0.5248902827551506,0,0
Shenzhen,Rotterdam,Maersk,11,36,0.20889103424340494,1,25
Taipei,Rotterdam,Maersk,22,7,0.06706562854137565,0,0
Shenzhen,Chicago,Maersk,17,26,0.5029339370832488,1,9
Shenzhen,Rotterdam,Maersk,34,31,0.4995621559349236,0,0
Taipei,LA,Maersk,30,7,0.7069009016757208,0,0
Taipei,Rotterdam,DHL,29,37,0.7447506930519049,1,8
Penang,Chicago,Maersk,25,6,0.7277914886928968,0,0
Penang,Chicago,DHL,13,15,0.40955873291675504,1,2
Taipei,LA,DHL,38,14,0.6316897872265625,0,0
Shenzhen,LA,Maersk,25,43,0.5769452426439603,1,18
Shenzhen,Chicago,Maersk,29,37,0.4215617561169196,1,8
Shenzhen,Chicago,Maersk,15,11,0.5972126941859932,0,0
Shenzhen,Chicago,FedEx,36,19,0.9472478767062625,0,0
Shenzhen,LA,DHL,13,30,0.19289374368137735,1,17
Penang,Chicago,Maersk,25,15,0.9057720957855263,0,0
Taipei,Chicago,FedEx,32,42,0.053455513983198366,1,10
Penang,LA,DHL,32,31,0.30838921290166066,0,0
Shenzhen,Rotterdam,FedEx,30,43,0.28814524861152824,1,13
Shenzhen,Rotterdam,FedEx,22,11,0.6263651078809057,0,0
Shenzhen,Chicago,Maersk,14,5,0.13122495177729032,0,0
Shenzhen,Rotterdam,DHL,24,14,0.8823476118397537,0,0
Taipei,Rotterdam,FedEx,35,25,0.8285514084650413,0,0
Shenzhen,Rotterdam,DHL,17,19,0.6520658196852778,1,2
Taipei,Rotterdam,Maersk,16,34,0.45841383179219775,1,18
Shenzhen,Chicago,DHL,23,34,0.9329560421420784,1,11
Taipei,Rotterdam,FedEx,16,12,0.8307465547205559,0,0
Penang,Rotterdam,FedEx,31,28,0.4993151480812449,0,0
Shenzhen,LA,DHL,16,23,0.7018733544543112,1,7
Taipei,Chicago,FedEx,32,7,0.5669299521796846,0,0
Penang,LA,FedEx,35,19,0.5879422383882645,0,0
Shenzhen,LA,FedEx,39,40,0.33097606943747127,1,1
Shenzhen,Chicago,Maersk,27,10,0.46208460462489676,0,0
Shenzhen,Rotterdam,Maersk,39,22,0.0781214307897442,0,0
Taipei,LA,FedEx,19,42,0.3573486916645925,1,23
Taipei,Chicago,DHL,27,23,0.695828515362152,0,0
Penang,Rotterdam,Maersk,23,34,0.9532160305061863,1,11
Taipei,Chicago,DHL,19,17,0.9630641127630203,0,0
Taipei,LA,FedEx,16,43,0.5557228691248917,1,27
Shenzhen,Rotterdam,FedEx,39,16,0.6066222518095821,0,0
Shenzhen,Rotterdam,DHL,35,38,0.1857211855009675,1,3
Shenzhen,Chicago,Maersk,16,16,0.6953081080935307,0,0
Shenzhen,Rotterdam,DHL,16,28,0.07065879267438624,1,12
Shenzhen,LA,DHL,14,8,0.28468568579944453,0,0
Shenzhen,LA,FedEx,10,40,0.6683633472854422,1,30
Shenzhen,LA,Maersk,23,18,0.3103101315434893,0,0
Penang,Chicago,DHL,27,21,0.04984687411445432,0,0
Penang,Rotterdam,Maersk,22,7,0.8318704093509638,0,0
Penang,Rotterdam,FedEx,34,42,0.31033000713456305,1,8
Penang,Rotterdam,Maersk,17,27,0.06310522485867842,1,10
Shenzhen,LA,FedEx,17,17,0.07478816450286518,0,0
Penang,Rotterdam,Maersk,19,13,0.2517587987887536,0,0
Shenzhen,LA,DHL,26,25,0.17801594722152625,0,0
Penang,Rotterdam,FedEx,15,12,0.7743001177801508,0,0
Taipei,LA,DHL,24,21,0.32168404666703443,0,0
Penang,Rotterdam,FedEx,24,20,0.8046957850398325,0,0
